Bandit,Reward,Algorithm
3,4.425906715918565,Thompson Sampling
3,4.5684252554134765,Thompson Sampling
3,4.123058919712388,Thompson Sampling
3,3.3295283292665436,Thompson Sampling
3,2.7903069138639003,Thompson Sampling
3,4.360187780157367,Thompson Sampling
3,5.263620174393909,Thompson Sampling
3,3.022758334824033,Thompson Sampling
3,3.8922577977749366,Thompson Sampling
3,3.6602261806116934,Thompson Sampling
3,3.6251515158599092,Thompson Sampling
3,4.142759443057734,Thompson Sampling
3,3.8748666604384185,Thompson Sampling
3,5.442890641523416,Thompson Sampling
3,6.3717437374067725,Thompson Sampling
3,3.031153590908484,Thompson Sampling
3,4.348098709239174,Thompson Sampling
3,3.9958422508702065,Thompson Sampling
3,4.384200640045739,Thompson Sampling
3,3.4620087083101296,Thompson Sampling
3,2.9400158805362544,Thompson Sampling
3,2.1329634021945663,Thompson Sampling
3,4.006334470331753,Thompson Sampling
3,6.135081649196728,Thompson Sampling
3,4.687651225165459,Thompson Sampling
3,5.230613782026582,Thompson Sampling
3,2.2245225626282292,Thompson Sampling
3,2.871868845912479,Thompson Sampling
3,4.946074320389796,Thompson Sampling
3,4.106116619640063,Thompson Sampling
3,3.3275286371044377,Thompson Sampling
3,2.928803825863838,Thompson Sampling
3,2.881575905948382,Thompson Sampling
3,3.5102910812670207,Thompson Sampling
3,6.044649035151313,Thompson Sampling
3,1.5673839737526651,Thompson Sampling
3,5.563034688771369,Thompson Sampling
3,4.646702136460775,Thompson Sampling
3,4.658808154135175,Thompson Sampling
3,4.1870325777001804,Thompson Sampling
3,3.3009164542820244,Thompson Sampling
3,3.8639263921345055,Thompson Sampling
3,4.313171383065788,Thompson Sampling
3,4.094853091162343,Thompson Sampling
3,2.812995794446413,Thompson Sampling
3,5.403745853990481,Thompson Sampling
3,5.192917537098376,Thompson Sampling
3,5.3513985266704065,Thompson Sampling
3,4.733791003024116,Thompson Sampling
3,2.385455078237645,Thompson Sampling
3,5.668048333526772,Thompson Sampling
3,5.093902924273917,Thompson Sampling
3,3.2196052405347455,Thompson Sampling
3,3.0313830906445633,Thompson Sampling
3,3.3331845637708994,Thompson Sampling
3,3.3015079643265937,Thompson Sampling
3,5.620086071100234,Thompson Sampling
3,4.0932627215316835,Thompson Sampling
3,5.140248904990656,Thompson Sampling
3,4.692967081113713,Thompson Sampling
3,3.5122770159530847,Thompson Sampling
3,1.5853975988674605,Thompson Sampling
3,3.7022656989491978,Thompson Sampling
3,5.310558847404665,Thompson Sampling
3,5.51708998695192,Thompson Sampling
3,2.7429675528282527,Thompson Sampling
3,2.8996964677984574,Thompson Sampling
3,4.822607572365969,Thompson Sampling
3,3.4593208201449857,Thompson Sampling
3,2.9948403002630646,Thompson Sampling
3,3.7539602759772484,Thompson Sampling
3,4.698549192262379,Thompson Sampling
3,5.158546694171207,Thompson Sampling
3,3.294285823733997,Thompson Sampling
3,3.0530474699516343,Thompson Sampling
3,1.801847635269191,Thompson Sampling
3,5.113097463294698,Thompson Sampling
3,6.0378683170196625,Thompson Sampling
3,4.538144081820011,Thompson Sampling
3,2.9904181494271973,Thompson Sampling
3,2.1485535415515162,Thompson Sampling
3,4.945373157950097,Thompson Sampling
3,3.605211801050473,Thompson Sampling
3,3.513387118535416,Thompson Sampling
3,4.095615985100068,Thompson Sampling
3,3.395890201714554,Thompson Sampling
3,4.797590396341175,Thompson Sampling
3,4.228047405170943,Thompson Sampling
3,3.4275282046432123,Thompson Sampling
3,3.2806078865500456,Thompson Sampling
3,3.9736620437409234,Thompson Sampling
3,2.3146561435044095,Thompson Sampling
3,4.566836587441886,Thompson Sampling
3,5.233381670696603,Thompson Sampling
3,3.5432163319811454,Thompson Sampling
3,5.614315814505036,Thompson Sampling
3,2.438534750624097,Thompson Sampling
3,5.190282437304029,Thompson Sampling
3,3.8450268048500806,Thompson Sampling
3,3.822472660198979,Thompson Sampling
3,5.202259398024464,Thompson Sampling
3,3.3108382340318046,Thompson Sampling
3,4.04803959012788,Thompson Sampling
3,4.2765880710265405,Thompson Sampling
3,5.015011740397319,Thompson Sampling
3,4.536632658767256,Thompson Sampling
3,4.054576196837146,Thompson Sampling
3,4.304183333320068,Thompson Sampling
3,3.1156807147303907,Thompson Sampling
3,3.199826821172067,Thompson Sampling
3,4.270807525633035,Thompson Sampling
3,4.768083338548609,Thompson Sampling
3,4.177628222323426,Thompson Sampling
3,3.2899501017097843,Thompson Sampling
3,3.9302157433144793,Thompson Sampling
3,3.5892189239422114,Thompson Sampling
3,3.2748214375649654,Thompson Sampling
3,3.908411723598142,Thompson Sampling
3,5.736538282273189,Thompson Sampling
3,5.903445215074445,Thompson Sampling
3,4.535474754656009,Thompson Sampling
3,4.118359751106001,Thompson Sampling
3,3.3928641139001035,Thompson Sampling
3,3.502915070028,Thompson Sampling
3,3.6136076363803635,Thompson Sampling
3,4.34423033376949,Thompson Sampling
3,5.229366167128369,Thompson Sampling
3,3.614346418077256,Thompson Sampling
3,4.062030945711553,Thompson Sampling
3,3.9772254427435856,Thompson Sampling
3,3.9549527668713287,Thompson Sampling
3,4.5547786558217105,Thompson Sampling
3,5.767008282529454,Thompson Sampling
3,3.757807252964266,Thompson Sampling
3,3.6346646897147106,Thompson Sampling
3,6.05669819654669,Thompson Sampling
3,3.3316681879355396,Thompson Sampling
3,3.9326638625994224,Thompson Sampling
3,2.9784036703818195,Thompson Sampling
3,5.12118955116565,Thompson Sampling
3,1.9323454934524666,Thompson Sampling
3,3.7020647538065288,Thompson Sampling
3,3.6282464845354463,Thompson Sampling
3,4.600840660919438,Thompson Sampling
3,3.133213115958151,Thompson Sampling
3,5.349471140940562,Thompson Sampling
3,3.663608834605511,Thompson Sampling
3,2.2382177444140474,Thompson Sampling
3,4.867701346409486,Thompson Sampling
3,5.186622067716135,Thompson Sampling
3,2.831894077435676,Thompson Sampling
3,4.186279250326959,Thompson Sampling
3,4.006390260576507,Thompson Sampling
3,5.099984608552419,Thompson Sampling
3,4.377195368099958,Thompson Sampling
3,3.2748202950740826,Thompson Sampling
3,4.266953155620217,Thompson Sampling
3,3.364680604002458,Thompson Sampling
3,3.2679622518342,Thompson Sampling
3,3.351595739196144,Thompson Sampling
3,5.150283868555122,Thompson Sampling
3,1.636756125514558,Thompson Sampling
3,4.789004687835491,Thompson Sampling
3,3.7500779771342616,Thompson Sampling
3,3.2129494092976287,Thompson Sampling
3,4.473502005258062,Thompson Sampling
3,5.032476195013279,Thompson Sampling
3,4.229352644198164,Thompson Sampling
3,5.2985774563991646,Thompson Sampling
3,3.4344975517631466,Thompson Sampling
3,5.685275069471505,Thompson Sampling
3,3.5440487129381637,Thompson Sampling
3,3.393098668287884,Thompson Sampling
3,2.9599119052796015,Thompson Sampling
3,4.938704911646926,Thompson Sampling
3,3.0668219053940717,Thompson Sampling
3,5.996271857940852,Thompson Sampling
3,5.08523829345323,Thompson Sampling
3,3.9801611189009476,Thompson Sampling
3,5.100766397433944,Thompson Sampling
3,4.708008389569209,Thompson Sampling
3,5.3291897675807025,Thompson Sampling
3,4.4621380070111325,Thompson Sampling
3,5.086788736438065,Thompson Sampling
3,3.9741913668553948,Thompson Sampling
3,4.255578042756517,Thompson Sampling
3,5.436746457301977,Thompson Sampling
3,5.449989985428845,Thompson Sampling
3,3.340038920206049,Thompson Sampling
3,5.370711110234406,Thompson Sampling
3,3.917475887704701,Thompson Sampling
3,5.155693917730218,Thompson Sampling
3,2.7627373313059747,Thompson Sampling
3,5.780242485327831,Thompson Sampling
3,4.063241937993072,Thompson Sampling
3,3.9789346027572376,Thompson Sampling
3,4.555575014452008,Thompson Sampling
3,3.9193430431622174,Thompson Sampling
3,4.033880630270454,Thompson Sampling
3,3.734281106363829,Thompson Sampling
3,5.373063226603502,Thompson Sampling
3,3.0501023929967843,Thompson Sampling
3,3.970287332877674,Thompson Sampling
3,4.239357442221745,Thompson Sampling
3,5.30442875338307,Thompson Sampling
3,5.138525920412806,Thompson Sampling
3,3.9856756877602892,Thompson Sampling
3,3.920752740554995,Thompson Sampling
3,4.4429004086853165,Thompson Sampling
3,4.53888605285244,Thompson Sampling
3,4.1342586761212985,Thompson Sampling
3,2.7215845172432083,Thompson Sampling
3,4.712238729051081,Thompson Sampling
3,1.914548590705122,Thompson Sampling
3,3.4193559746383206,Thompson Sampling
3,4.600186327223864,Thompson Sampling
3,3.4987403131302317,Thompson Sampling
3,4.216511402455516,Thompson Sampling
3,4.300444105306546,Thompson Sampling
3,4.1699272957811395,Thompson Sampling
3,4.578455888091027,Thompson Sampling
3,4.184549882769191,Thompson Sampling
3,4.385254197404965,Thompson Sampling
3,5.22672077374415,Thompson Sampling
3,2.6982941483229785,Thompson Sampling
3,4.690997849769671,Thompson Sampling
3,3.6148436231823498,Thompson Sampling
3,3.8327706568439095,Thompson Sampling
3,2.1574866043779397,Thompson Sampling
3,5.019673861333105,Thompson Sampling
3,3.374536176452441,Thompson Sampling
3,5.083807412248856,Thompson Sampling
3,4.391046791273194,Thompson Sampling
3,3.3655968886812153,Thompson Sampling
3,4.291498332562287,Thompson Sampling
3,3.9114243868366296,Thompson Sampling
3,4.4590899702093205,Thompson Sampling
3,2.5180450203425413,Thompson Sampling
3,5.198136558705852,Thompson Sampling
3,2.9880674618981864,Thompson Sampling
3,4.078699707608209,Thompson Sampling
3,3.463936425789892,Thompson Sampling
3,5.42658580763269,Thompson Sampling
3,2.922927420504144,Thompson Sampling
3,4.614413944900077,Thompson Sampling
3,4.2945862594351,Thompson Sampling
3,3.8860397014019505,Thompson Sampling
3,3.652502654313549,Thompson Sampling
3,4.2683798981848575,Thompson Sampling
3,4.78268864112088,Thompson Sampling
3,2.9756367782681856,Thompson Sampling
3,4.339030059824995,Thompson Sampling
3,3.269936372085456,Thompson Sampling
3,5.08560212556532,Thompson Sampling
3,4.355361169557545,Thompson Sampling
3,3.770096332466438,Thompson Sampling
3,5.749812105227601,Thompson Sampling
3,4.706591641737637,Thompson Sampling
3,3.44215973150163,Thompson Sampling
3,1.8993475956559607,Thompson Sampling
3,5.581728954603882,Thompson Sampling
3,2.783480008408115,Thompson Sampling
3,2.611429598199606,Thompson Sampling
3,2.5303057154135002,Thompson Sampling
3,6.100697377453201,Thompson Sampling
3,5.017025882259475,Thompson Sampling
3,4.070954044330633,Thompson Sampling
3,3.8705388209218454,Thompson Sampling
3,4.781725079919714,Thompson Sampling
3,2.0608073731891445,Thompson Sampling
3,4.522820572822642,Thompson Sampling
3,4.6479991575307,Thompson Sampling
3,3.7027310959323962,Thompson Sampling
3,4.446636546227604,Thompson Sampling
3,2.3176727978535743,Thompson Sampling
3,3.2188483014164717,Thompson Sampling
3,6.464723464727632,Thompson Sampling
3,3.539628701485884,Thompson Sampling
3,4.198903963138284,Thompson Sampling
3,3.83660366150578,Thompson Sampling
3,3.2490863187627887,Thompson Sampling
3,5.506935948580056,Thompson Sampling
3,3.101187432473219,Thompson Sampling
3,5.179979886452582,Thompson Sampling
3,3.8412564931481676,Thompson Sampling
3,6.4072681300915075,Thompson Sampling
3,3.4609093122937824,Thompson Sampling
3,3.2131610045893133,Thompson Sampling
3,4.593984141390969,Thompson Sampling
3,6.18279899818447,Thompson Sampling
3,3.7973323113085375,Thompson Sampling
3,4.725025868847279,Thompson Sampling
3,4.02711507815582,Thompson Sampling
3,2.066052093324709,Thompson Sampling
3,3.846160280731872,Thompson Sampling
3,3.9735592513328233,Thompson Sampling
3,5.289194266659363,Thompson Sampling
3,4.622339464684469,Thompson Sampling
3,3.289870756515261,Thompson Sampling
3,3.06940365807604,Thompson Sampling
3,3.2876396814849937,Thompson Sampling
3,4.552440586498194,Thompson Sampling
3,3.046862853213456,Thompson Sampling
3,3.1849733955609074,Thompson Sampling
3,3.677481428306588,Thompson Sampling
3,2.8861995249549004,Thompson Sampling
3,5.854679050236663,Thompson Sampling
3,4.2176348538680815,Thompson Sampling
3,2.603119431819831,Thompson Sampling
3,6.575991307991881,Thompson Sampling
3,2.3591498732530187,Thompson Sampling
3,3.590979626138931,Thompson Sampling
3,3.298634599320259,Thompson Sampling
3,4.945839105919941,Thompson Sampling
3,3.8997905530605617,Thompson Sampling
3,5.517473058998319,Thompson Sampling
3,4.824384331892557,Thompson Sampling
3,2.9845971529458337,Thompson Sampling
3,4.176001372855151,Thompson Sampling
3,5.131425311080074,Thompson Sampling
3,3.7788776132783317,Thompson Sampling
3,5.004869158762197,Thompson Sampling
3,4.379362826064615,Thompson Sampling
3,5.5916340419791295,Thompson Sampling
3,3.51431655136926,Thompson Sampling
3,4.140062597087357,Thompson Sampling
3,5.81138294590876,Thompson Sampling
3,4.445496614393789,Thompson Sampling
3,3.850934765736833,Thompson Sampling
3,3.747625400253035,Thompson Sampling
3,1.2201270657514294,Thompson Sampling
3,4.569333412463807,Thompson Sampling
3,5.280827079095639,Thompson Sampling
3,4.463642776047289,Thompson Sampling
3,3.2979162097752353,Thompson Sampling
3,3.9357797328400683,Thompson Sampling
3,5.8831870809135705,Thompson Sampling
3,3.4406304429684162,Thompson Sampling
3,5.013366592467011,Thompson Sampling
3,2.7692476629046463,Thompson Sampling
3,4.375779327600453,Thompson Sampling
3,3.9332265709558363,Thompson Sampling
3,4.15445935872906,Thompson Sampling
3,4.880575536731706,Thompson Sampling
3,4.126138630707777,Thompson Sampling
3,4.6279852894708045,Thompson Sampling
3,4.142972726443481,Thompson Sampling
3,5.744217845156493,Thompson Sampling
3,6.676599172750856,Thompson Sampling
3,3.0583964525658835,Thompson Sampling
3,3.82809388908046,Thompson Sampling
3,3.0134408834419455,Thompson Sampling
3,3.9654508225067215,Thompson Sampling
3,3.7533490846078843,Thompson Sampling
3,4.324265668459346,Thompson Sampling
3,4.654015239754118,Thompson Sampling
3,2.9717133955899095,Thompson Sampling
3,5.421251863481447,Thompson Sampling
3,4.859571905919665,Thompson Sampling
3,4.000918982348261,Thompson Sampling
3,3.1697919674418795,Thompson Sampling
3,3.3486280045085057,Thompson Sampling
3,3.5331246330498365,Thompson Sampling
3,4.017674901447615,Thompson Sampling
3,3.7652504754108085,Thompson Sampling
3,5.449448874320051,Thompson Sampling
3,5.030944382802166,Thompson Sampling
3,1.608500297688909,Thompson Sampling
3,4.3524874358947985,Thompson Sampling
3,5.868570837817144,Thompson Sampling
3,3.853744078810243,Thompson Sampling
3,3.2662624043639243,Thompson Sampling
3,4.61594403861791,Thompson Sampling
3,3.9368125767836473,Thompson Sampling
3,2.0940554239286806,Thompson Sampling
3,4.710606313413434,Thompson Sampling
3,6.090576591927297,Thompson Sampling
3,3.1655655331818546,Thompson Sampling
3,5.8054583371467885,Thompson Sampling
3,4.532734232624403,Thompson Sampling
3,5.016407585066808,Thompson Sampling
3,2.0769646999146953,Thompson Sampling
3,4.190685853761419,Thompson Sampling
3,3.042460015526854,Thompson Sampling
3,5.072895418235953,Thompson Sampling
3,2.343256633574363,Thompson Sampling
3,5.9871382557875235,Thompson Sampling
3,2.746466182079277,Thompson Sampling
3,4.3024590406403345,Thompson Sampling
3,3.715443163923562,Thompson Sampling
3,4.920174116501644,Thompson Sampling
3,5.025715151977382,Thompson Sampling
3,3.367362553835278,Thompson Sampling
3,4.077090845761906,Thompson Sampling
3,4.682227708727805,Thompson Sampling
3,4.688112830360165,Thompson Sampling
3,5.190275462624581,Thompson Sampling
3,5.113125141778613,Thompson Sampling
3,3.79613289640543,Thompson Sampling
3,4.968016419117415,Thompson Sampling
3,3.4002272233898667,Thompson Sampling
3,5.055831142496489,Thompson Sampling
3,3.97732102585887,Thompson Sampling
3,3.9196374313537734,Thompson Sampling
3,4.965455028751249,Thompson Sampling
3,2.303275616189466,Thompson Sampling
3,4.2214765498392275,Thompson Sampling
3,2.7794975746446515,Thompson Sampling
3,3.9717706472496532,Thompson Sampling
3,3.633880303272539,Thompson Sampling
3,3.3041466703289255,Thompson Sampling
3,4.626496935527861,Thompson Sampling
3,4.732149510481403,Thompson Sampling
3,4.509239974471197,Thompson Sampling
3,4.941577327811618,Thompson Sampling
3,3.86599773449565,Thompson Sampling
3,3.4798519805079358,Thompson Sampling
3,3.6749743293362718,Thompson Sampling
3,3.7485908238210124,Thompson Sampling
3,6.1062934389387555,Thompson Sampling
3,3.1267680231302695,Thompson Sampling
3,4.093023009903146,Thompson Sampling
3,4.043866640619827,Thompson Sampling
3,3.019034423249233,Thompson Sampling
3,5.291191800639296,Thompson Sampling
3,3.902832064131425,Thompson Sampling
3,4.578280831227899,Thompson Sampling
3,5.275203362104031,Thompson Sampling
3,4.3587920025594356,Thompson Sampling
3,3.898092739706737,Thompson Sampling
3,3.1638854099264204,Thompson Sampling
3,4.012708845074607,Thompson Sampling
3,4.939270290121942,Thompson Sampling
3,3.4198717031457235,Thompson Sampling
3,5.810249406306956,Thompson Sampling
3,4.115654188071983,Thompson Sampling
3,4.368185290649356,Thompson Sampling
3,5.318517508028947,Thompson Sampling
3,3.5037463795415995,Thompson Sampling
3,5.313065867928921,Thompson Sampling
3,5.110826625085049,Thompson Sampling
3,1.8111186991068875,Thompson Sampling
3,4.7344478673923085,Thompson Sampling
3,3.417860298075071,Thompson Sampling
3,5.487188078801314,Thompson Sampling
3,4.6503876070732195,Thompson Sampling
3,4.722380621530392,Thompson Sampling
3,3.47407207162549,Thompson Sampling
3,4.841156144217989,Thompson Sampling
3,2.9520227673131743,Thompson Sampling
3,5.245501169811647,Thompson Sampling
3,3.2095957289114323,Thompson Sampling
3,3.6201855046578864,Thompson Sampling
3,3.3482991283053956,Thompson Sampling
3,3.465599724620492,Thompson Sampling
3,4.828818520110507,Thompson Sampling
3,2.4533347517996544,Thompson Sampling
3,2.976618475140302,Thompson Sampling
3,3.5535362230022556,Thompson Sampling
3,3.639559596834907,Thompson Sampling
3,3.066348284704684,Thompson Sampling
3,2.527188575237396,Thompson Sampling
3,2.5043142678442827,Thompson Sampling
3,2.8141901027327267,Thompson Sampling
3,4.3363084839634505,Thompson Sampling
3,4.1868231342991375,Thompson Sampling
3,6.170683435728561,Thompson Sampling
3,4.219821662110786,Thompson Sampling
3,3.630769383719204,Thompson Sampling
3,3.6171234642513372,Thompson Sampling
3,2.7632944381040874,Thompson Sampling
3,4.104990468304169,Thompson Sampling
3,6.479667037335676,Thompson Sampling
3,5.3114244072415255,Thompson Sampling
3,3.445164333455651,Thompson Sampling
3,3.78210073242932,Thompson Sampling
3,5.5882772841888695,Thompson Sampling
3,2.206602951041064,Thompson Sampling
3,5.208777673349924,Thompson Sampling
3,3.1514162275000785,Thompson Sampling
3,5.588650779163972,Thompson Sampling
3,3.7494609637694136,Thompson Sampling
3,4.995678843548892,Thompson Sampling
3,4.784036401956331,Thompson Sampling
3,4.51213168632869,Thompson Sampling
3,5.601386810504149,Thompson Sampling
3,2.868342151592016,Thompson Sampling
3,4.65875312508613,Thompson Sampling
3,3.9389115247494795,Thompson Sampling
3,6.250679586001093,Thompson Sampling
3,4.091284914159496,Thompson Sampling
3,4.774517744874186,Thompson Sampling
3,2.8865601528530194,Thompson Sampling
3,3.3295609717340175,Thompson Sampling
3,3.485594070479133,Thompson Sampling
3,3.3936005540011163,Thompson Sampling
3,2.5466266071008805,Thompson Sampling
3,3.5467119896939128,Thompson Sampling
3,4.8524118763035675,Thompson Sampling
3,3.4137084452984685,Thompson Sampling
3,4.336595122505136,Thompson Sampling
3,3.5701225674515515,Thompson Sampling
3,4.8426196291575465,Thompson Sampling
3,4.523161751555817,Thompson Sampling
3,2.155653437043125,Thompson Sampling
3,3.458046537748315,Thompson Sampling
3,3.7539490384455796,Thompson Sampling
3,3.9480018393252903,Thompson Sampling
3,2.530462389793521,Thompson Sampling
3,4.500906234089995,Thompson Sampling
3,4.837873824482865,Thompson Sampling
3,4.227618711094756,Thompson Sampling
3,5.982568625726959,Thompson Sampling
3,2.981785049244091,Thompson Sampling
3,2.2286757964552795,Thompson Sampling
3,4.198181194954742,Thompson Sampling
3,4.707140627863438,Thompson Sampling
3,6.528873375708253,Thompson Sampling
3,2.865545298860702,Thompson Sampling
3,5.0436197931712465,Thompson Sampling
3,3.5974715320098993,Thompson Sampling
3,3.601837442471195,Thompson Sampling
3,3.1858354064466172,Thompson Sampling
3,4.275323230783247,Thompson Sampling
3,2.593935703060783,Thompson Sampling
3,3.667898214238022,Thompson Sampling
3,3.1873016365708873,Thompson Sampling
3,6.058917950174976,Thompson Sampling
3,5.326993296074624,Thompson Sampling
3,4.654507333108237,Thompson Sampling
3,4.158785045265154,Thompson Sampling
3,5.536516880800638,Thompson Sampling
3,4.317520264838385,Thompson Sampling
3,3.7411228336409312,Thompson Sampling
3,4.524009688780687,Thompson Sampling
3,3.0672393565192193,Thompson Sampling
3,4.5387420401589464,Thompson Sampling
3,3.4310717652682436,Thompson Sampling
3,4.761776237861878,Thompson Sampling
3,4.991177579712546,Thompson Sampling
3,4.25208830399504,Thompson Sampling
3,3.189600429471289,Thompson Sampling
3,4.268706062013789,Thompson Sampling
3,3.6558120966114585,Thompson Sampling
3,3.0760398000488416,Thompson Sampling
3,4.53674113810652,Thompson Sampling
3,4.439207903048167,Thompson Sampling
3,3.562677866908731,Thompson Sampling
3,3.3543712628449884,Thompson Sampling
3,3.6977337459657673,Thompson Sampling
3,1.855654546067528,Thompson Sampling
3,4.095913836378868,Thompson Sampling
3,5.089909090168814,Thompson Sampling
3,4.230645632598621,Thompson Sampling
3,3.672297438625789,Thompson Sampling
3,4.606850992764553,Thompson Sampling
3,3.630045793578634,Thompson Sampling
3,2.986884493354239,Thompson Sampling
3,3.626525088494354,Thompson Sampling
3,3.266931146464131,Thompson Sampling
3,5.148461395022666,Thompson Sampling
3,2.8497572038681707,Thompson Sampling
3,5.808778952857857,Thompson Sampling
3,4.764785107750698,Thompson Sampling
3,4.323544326191409,Thompson Sampling
3,3.147956558401307,Thompson Sampling
3,3.8282729107649964,Thompson Sampling
3,3.660282970291962,Thompson Sampling
3,3.8407658056210106,Thompson Sampling
3,3.4950340319377315,Thompson Sampling
3,4.8143930553989325,Thompson Sampling
3,3.2189296436775763,Thompson Sampling
3,1.6559182445580407,Thompson Sampling
3,3.5713314327484107,Thompson Sampling
3,4.181374576572474,Thompson Sampling
3,2.9391295268646314,Thompson Sampling
3,4.513170136065327,Thompson Sampling
3,4.5851464215172655,Thompson Sampling
3,3.7362044251141406,Thompson Sampling
3,2.838900925929453,Thompson Sampling
3,3.8043712622587362,Thompson Sampling
3,4.168428711021847,Thompson Sampling
3,4.706118943538378,Thompson Sampling
3,3.614622357150177,Thompson Sampling
3,3.898958471969607,Thompson Sampling
3,3.9583965664745584,Thompson Sampling
3,2.9459727771149278,Thompson Sampling
3,4.230507403179533,Thompson Sampling
3,4.5497193864223116,Thompson Sampling
3,5.4871952045295815,Thompson Sampling
3,3.7275492196345463,Thompson Sampling
3,2.524426156572141,Thompson Sampling
3,3.833728325004928,Thompson Sampling
3,4.393079907715535,Thompson Sampling
3,4.489339213279573,Thompson Sampling
3,3.739771637893906,Thompson Sampling
3,3.3800800825308177,Thompson Sampling
3,4.8124648564383685,Thompson Sampling
3,4.671571754721468,Thompson Sampling
3,3.098310881445042,Thompson Sampling
3,3.923824340316473,Thompson Sampling
3,3.8717670059298093,Thompson Sampling
3,4.68831583300392,Thompson Sampling
3,5.016691248740069,Thompson Sampling
3,3.6390727169532084,Thompson Sampling
3,3.260345495480598,Thompson Sampling
3,3.1641666284155257,Thompson Sampling
3,2.4121525887706547,Thompson Sampling
3,4.06575833440027,Thompson Sampling
3,2.2520194734755394,Thompson Sampling
3,3.7408491491776514,Thompson Sampling
3,1.4338427873666157,Thompson Sampling
3,6.24953991157175,Thompson Sampling
3,3.9096446445748176,Thompson Sampling
3,5.089999559695431,Thompson Sampling
3,2.7033179466923483,Thompson Sampling
3,3.9700092219704843,Thompson Sampling
3,3.7781696260547677,Thompson Sampling
3,5.404689665551878,Thompson Sampling
3,3.123986339575484,Thompson Sampling
3,5.519860901144547,Thompson Sampling
3,4.71447107590585,Thompson Sampling
3,4.442235632215945,Thompson Sampling
3,4.440267737772449,Thompson Sampling
3,3.0489125941412913,Thompson Sampling
3,4.861874174616373,Thompson Sampling
3,3.5657536764192383,Thompson Sampling
3,3.152482663169205,Thompson Sampling
3,4.627163633498561,Thompson Sampling
3,2.998423163779458,Thompson Sampling
3,2.6461793790563664,Thompson Sampling
3,3.936933957627475,Thompson Sampling
3,3.389943585484996,Thompson Sampling
3,5.378786847326252,Thompson Sampling
3,4.744090249994521,Thompson Sampling
3,3.7794889505724942,Thompson Sampling
3,3.227702467825691,Thompson Sampling
3,3.606320786851281,Thompson Sampling
3,3.2763260349160754,Thompson Sampling
3,4.49478148512103,Thompson Sampling
3,2.983429185758279,Thompson Sampling
3,2.2186642779974166,Thompson Sampling
3,4.560375793272627,Thompson Sampling
3,3.9827334541913992,Thompson Sampling
3,4.305010444433827,Thompson Sampling
3,4.098226888374171,Thompson Sampling
3,2.5566159046186625,Thompson Sampling
3,3.331683523742328,Thompson Sampling
3,1.8700087013378441,Thompson Sampling
3,3.711927405858055,Thompson Sampling
3,4.001245910124493,Thompson Sampling
3,4.107474451920997,Thompson Sampling
3,4.5693780164309015,Thompson Sampling
3,2.4447563352943735,Thompson Sampling
3,5.119815848679435,Thompson Sampling
3,1.98600273495496,Thompson Sampling
3,2.3596233926069896,Thompson Sampling
3,5.001392139342936,Thompson Sampling
3,5.000613440245732,Thompson Sampling
3,4.595834044184051,Thompson Sampling
3,4.372801809568554,Thompson Sampling
3,4.608882870032175,Thompson Sampling
3,2.677081139692628,Thompson Sampling
3,4.168238477192506,Thompson Sampling
3,3.3299128400369513,Thompson Sampling
3,4.034102613845607,Thompson Sampling
3,2.6736491733616115,Thompson Sampling
3,2.436433269678588,Thompson Sampling
3,3.0460423585716043,Thompson Sampling
3,3.1114537584543784,Thompson Sampling
3,2.9439244926512167,Thompson Sampling
3,4.112022638786911,Thompson Sampling
3,3.049440735852638,Thompson Sampling
3,3.782106316388631,Thompson Sampling
3,3.9576243809042,Thompson Sampling
3,3.3147424351636454,Thompson Sampling
3,3.118373510030838,Thompson Sampling
3,4.606458906871068,Thompson Sampling
3,5.9348864428363814,Thompson Sampling
3,4.837027523967758,Thompson Sampling
3,5.315002885380418,Thompson Sampling
3,3.0587935261270545,Thompson Sampling
3,3.5818020401432236,Thompson Sampling
3,3.586805556850603,Thompson Sampling
3,2.086164754285817,Thompson Sampling
3,5.185281550824327,Thompson Sampling
3,2.873048091992106,Thompson Sampling
3,3.4484555494417557,Thompson Sampling
3,5.039962114458614,Thompson Sampling
3,2.4481539924201643,Thompson Sampling
3,4.172282379887992,Thompson Sampling
3,3.211147442671458,Thompson Sampling
3,2.9653251705209813,Thompson Sampling
3,2.5813444070936535,Thompson Sampling
3,4.534609402241178,Thompson Sampling
3,5.002218424960079,Thompson Sampling
3,5.446325347393559,Thompson Sampling
3,3.3243044742996597,Thompson Sampling
3,3.3504888499193104,Thompson Sampling
3,3.876948230517318,Thompson Sampling
3,4.010480898780067,Thompson Sampling
3,3.5779291587920996,Thompson Sampling
3,3.647911786404352,Thompson Sampling
3,3.240723079458708,Thompson Sampling
3,3.9911990559582176,Thompson Sampling
3,4.643231933011139,Thompson Sampling
3,2.456151170929486,Thompson Sampling
3,4.264174138527438,Thompson Sampling
3,3.7767458504818245,Thompson Sampling
3,3.216420142686185,Thompson Sampling
3,4.838705519702148,Thompson Sampling
3,4.99312916503611,Thompson Sampling
3,4.271955343860574,Thompson Sampling
3,4.847752186615692,Thompson Sampling
3,5.502189559429579,Thompson Sampling
3,3.871500982886591,Thompson Sampling
3,5.28300655309086,Thompson Sampling
3,5.682477110277728,Thompson Sampling
3,4.317137970348377,Thompson Sampling
3,4.649107103926665,Thompson Sampling
3,4.165453208980845,Thompson Sampling
3,3.8496658651801066,Thompson Sampling
